PMID_GeneID,GO_ID,edge_type
15548427_13542,GO:0051130,IC
23334419_22031,GO:0023051,IC
31266891_853222,GO:0140546,IC
17488778_22210,GO:0000240,IC
16777958_51789,GO:0050000,IC
20122914_15205,GO:1990295,IC
19832941_836026,GO:0070542,IC
19841136_20525,GO:0019835,IC
24560927_221154,GO:0051561,IC
26095851_5478,GO:0008631,IC
20978077_176806,GO:0051340,IC
17113384_47763,GO:0035001,IC
12804770_2255,GO:0005078,IC
19164550_23586,GO:0062167,IC
12025968_81509,GO:0001653,IC
30917324_38150,GO:0050886,IC
21131906_2542409,GO:0034450,IC
18387948_399967,GO:0044096,IC
28502666_2540097,GO:1904527,IC
20980602_34251,GO:0099537,IC
25219356_67866,GO:0002677,IC
31409644_852144,GO:0006696,IC
25653167_55226,GO:0051391,IC
21245385_216166,GO:0071363,IC
12162851_24894,GO:0019748,IC
15626733_18854,GO:0010224,IC
16339141_850901,GO:0000398,IC
20111007_32537,GO:0016043,IC
19933576_77053,GO:0034993,IC
17224451_81732,GO:0015629,IC
15574589_54487,GO:0004525,IC
19881509_16396,GO:0031625,IC
15914561_15216,GO:0042445,IC
15143192_178201,GO:0062128,IC
11906216_171051,GO:0099572,IC
17295838_35047,GO:0035207,IC
20065295_69585,GO:0055072,IC
18660433_820142,GO:0010054,IC
16528101_948259,GO:0043177,IC
18804437_66991,GO:0007566,IC
18261979_140635,GO:0030971,IC
17192613_290567,GO:0051780,IC
29501746_17993,GO:0014885,IC
18177722_31310,GO:0009267,IC
17067567_3772180,GO:0007281,IC
17395793_818614,GO:0019750,IC
18827027_164668,GO:0050792,IC
14535949_362636,GO:0098960,IC
19081074_795943,GO:0034464,IC
28485381_100006951,GO:0060343,IC
17445241_24808,GO:0043279,IC
17244889_25693,GO:0014059,IC
23926128_15184,GO:0010628,IC
1551888_946003,GO:0019395,IC
17869247_687090,GO:0098793,IC
24038867_35587,GO:0009636,IC
21376595_2543129,GO:0106006,IC
18282132_8074,GO:0046809,IC
19945098_5047,GO:0010628,IC
22582262_5802740,GO:0032196,IC
15569929_6801,GO:0016922,IC
21182836_6591,GO:0001817,IC
21849499_12380,GO:0008233,IC
22496641_21898,GO:1990782,IC
16556235_851542,GO:0061405,IC
21183788_20675,GO:0000803,IC
23740243_72043,GO:0060070,IC
21753079_24416,GO:0043751,IC
12147224_81815,GO:0070008,IC
22606267_569360,GO:0061387,IC
18667448_830676,GO:0080159,IC
16700629_14180,GO:0040037,IC
11741934_18671,GO:1905700,IC
15528200_819804,GO:0048222,IC
18570918_9482,GO:0016324,IC
23324351_850944,GO:0000070,IC
15158121_50646,GO:1904833,IC
26224839_478,GO:1904646,IC
16314500_1466511,GO:0070274,IC
16803962_180985,GO:0005654,IC
16870704_81803,GO:0031532,IC
20080987_25139,GO:0046326,IC
29644770_90809,GO:1904949,IC
21253575_8519,GO:0060331,IC
15474286_66978,GO:1901861,IC
12606526_29302,GO:0099126,IC
17525156_856916,GO:1903655,IC
21744335_24778,GO:0044703,IC
25451925_31598,GO:0030295,IC
20526330_184363,GO:0005044,IC
17079274_42501,GO:0048786,IC
26694763_406961,GO:1905554,IC
27880909_103909284,GO:0060538,IC
23233752_406950,GO:1990563,IC
29276941_541544,GO:0021575,IC
16702210_110147,GO:0044877,IC
24917502_561285,GO:0060232,IC
17401695_7043,GO:0045778,IC
23263767_821676,GO:0098846,IC
12526771_33314,GO:0140060,IC
16880125_172209,GO:0044087,IC
22654673_38076,GO:0016854,IC
20185544_41798,GO:1990563,IC
27705794_100002946,GO:0071425,IC
27720608_22601,GO:0035331,IC
27486783_374407,GO:0001534,IC
16415346_34882,GO:0017076,IC
21670503_238871,GO:0140199,IC
22927332_50931,GO:0048844,IC
30121012_21380,GO:0062009,IC
15781456_29359,GO:0032430,IC
21515572_105782,GO:0061713,IC
19857465_70433,GO:0030178,IC
20876572_4594,GO:0005525,IC
16423834_16176,GO:0004175,IC
17881084_83785,GO:0008284,IC
21871565_71365,GO:0022037,IC
28135265_175504,GO:0040026,IC
15122335_9113,GO:0007059,IC
15914509_266607,GO:1901199,IC
18156211_14366,GO:0001954,IC
22251317_819278,GO:0090376,IC
19450576_25083,GO:0004938,IC
27743477_36377,GO:0030426,IC
26083940_946829,GO:0016836,IC
20854801_30975,GO:2001141,IC
27991863_66864,GO:1901490,IC
16006556_812616,GO:0033644,IC
16314502_18771,GO:0045582,IC
18622425_17385,GO:0031012,IC
28506994_406777,GO:0030318,IC
17461793_842534,GO:0048479,IC
20062061_20264,GO:0002027,IC
25378334_854944,GO:0004857,IC
26739451_172018,GO:0008278,IC
15331761_36246,GO:0051340,IC
16221685_29461,GO:0099503,IC
15953647_814342,GO:0020007,IC
16236823_4059,GO:0050839,IC
22952693_4811,GO:0051603,IC
12466959_5245,GO:0022406,IC
12136020_41094,GO:0099536,IC
23361868_20510,GO:0010459,IC
14569017_361458,GO:0042383,IC
20205719_312896,GO:0051969,IC
21215255_852563,GO:0035091,IC
18656514_29085,GO:0051348,IC
23075849_237310,GO:0031348,IC
18843046_174577,GO:0120032,IC
19112410_83765,GO:0051954,IC
25327529_5970,GO:0032088,IC
23934994_852433,GO:0005838,IC
15654021_2541097,GO:0032118,IC
15692563_23241,GO:0044325,IC
12855681_252983,GO:0035774,IC
12853447_25747,GO:0019752,IC
17805299_23028,GO:0000785,IC
19717522_360134,GO:0009616,IC
30759393_559080,GO:0050830,IC
18333965_20618,GO:0009889,IC
26247364_73582,GO:0045277,IC
16387292_226049,GO:2000290,IC
27601466_838287,GO:0051644,IC
27131785_31568,GO:0030677,IC
16301533_855390,GO:0007033,IC
16901893_17927,GO:0031056,IC
26965621_949,GO:0006869,IC
24562909_8627566,GO:0008611,IC
21047783_228790,GO:0035360,IC
20823265_55640,GO:0097037,IC
16497156_64529,GO:0002095,IC
19172190_25601,GO:0031852,IC
24530877_812427,GO:0033646,IC
17629414_259277,GO:0060548,IC
21059704_18187,GO:0085015,IC
18308747_39063,GO:0070945,IC
26443375_839324,GO:0009788,IC
20966083_827146,GO:0009522,IC
24240281_850796,GO:0070180,IC
14739464_55070,GO:0030674,IC
26527617_20411,GO:0032991,IC
17272723_850658,GO:0032196,IC
22539722_854418,GO:0010506,IC
28266617_564967,GO:0010819,IC
29279410_268420,GO:0070928,IC
19517013_798441,GO:0060538,IC
20620953_31518,GO:0046536,IC
19855049_831201,GO:0010606,IC
18340377_11541,GO:0106071,IC
12193543_64032,GO:0060014,IC
22891283_355,GO:0006915,IC
19906849_41785,GO:0006513,IC
22152881_81707,GO:0045137,IC
20360685_15270,GO:0006305,IC
18083836_87178,GO:1990563,IC
19252082_830850,GO:1905368,IC
23403943_312382,GO:0061831,IC
22916035_100004469,GO:0043473,IC
17875930_17260,GO:1990590,IC
22511790_11315,GO:0097237,IC
28985365_402825,GO:0044770,IC
17442043_287287,GO:0060264,IC
23159779_64877,GO:0030424,IC
14679185_18436,GO:0003098,IC
17428829_114142,GO:1903702,IC
26074141_38173,GO:0006367,IC
15728179_26119,GO:0140312,IC
22515815_944786,GO:0008092,IC
16014621_832467,GO:0051117,IC
15273251_58160,GO:0016407,IC
24443525_816346,GO:0050777,IC
23209449_777733,GO:0043676,IC
11940599_337,GO:1905952,IC
17563365_835657,GO:0090333,IC
16835443_8621061,GO:0070590,IC
21300781_2539666,GO:0061781,IC
23676495_11816,GO:1901681,IC
21857800_181584,GO:0036407,IC
25778400_224792,GO:0002695,IC
15759116_855886,GO:0017062,IC
18243102_815111,GO:0015979,IC
18782225_10162,GO:0006659,IC
23838184_25272,GO:0016182,IC
24891604_22931,GO:1903373,IC
23677696_10228,GO:0043001,IC
15630473_20613,GO:0001942,IC
20174559_10133,GO:0085015,IC
22384214_30228,GO:0021529,IC
27441654_494040,GO:0001822,IC
27884763_8309,GO:0043068,IC
17213691_289023,GO:0060207,IC
11809883_4292,GO:0032137,IC
14581450_13518,GO:0030705,IC
17056598_22882,GO:0000981,IC
21273246_855403,GO:0071555,IC
25525879_23409,GO:0045254,IC
21228159_41749,GO:1900073,IC
26384929_284111,GO:0015849,IC
18541157_12411,GO:0019752,IC
12077326_36382,GO:0016575,IC
11994286_566,GO:1901681,IC
29212015_38639,GO:1902035,IC
16928684_52822,GO:0072671,IC
24013504_2539352,GO:0032211,IC
15452179_75766,GO:0002521,IC
12751788_2876,GO:0009894,IC
28289085_7751624,GO:0061985,IC
24403053_6341,GO:0033617,IC
18022143_15932,GO:0090659,IC
17605754_819772,GO:1901000,IC
12837289_85385,GO:0048660,IC
12223522_958,GO:0032682,IC
11780147_10725,GO:0000987,IC
19359248_855089,GO:0036501,IC
24317696_74180,GO:0009682,IC
16377032_190424,GO:0035236,IC
26876306_45826,GO:0019827,IC
12746280_29151,GO:0001817,IC
20434985_175643,GO:0097314,IC
16177118_708,GO:0032615,IC
27520374_2534,GO:0050732,IC
16024786_171722,GO:0061040,IC
20185830_269356,GO:0061088,IC
15935065_84351,GO:0031346,IC
19861414_25248,GO:0004915,IC
17875928_65970,GO:0003779,IC
19369411_43300,GO:1905814,IC
22632968_25777,GO:0034993,IC
21311953_832038,GO:0035384,IC
18326817_652,GO:0005102,IC
23845944_381560,GO:0043652,IC
24948803_249072,GO:0098986,IC
12419823_3569,GO:0097696,IC
15854909_40642,GO:0006277,IC
17384164_818596,GO:0042752,IC
20087601_824850,GO:0090546,IC
17956976_853445,GO:0030684,IC
22692201_9937,GO:0008409,IC
21987787_71567,GO:0007277,IC
19947632_947859,GO:0035784,IC
15777654_79252,GO:0009877,IC
30582233_32631,GO:1902892,IC
17451428_853154,GO:1905855,IC
23629661_17926,GO:0043408,IC
12767220_26088,GO:0030120,IC
9169598_945686,GO:0051604,IC
23505387_36740,GO:0061203,IC
15555586_2540917,GO:0019912,IC
12034769_43901,GO:0050000,IC
29355523_378723,GO:0048839,IC
12037670_107951,GO:0003700,IC
20348210_837089,GO:0019750,IC
24688028_114836,GO:0005515,IC
19120452_2539368,GO:0048038,IC
24599962_80821,GO:0030382,IC
20179095_83557,GO:0045633,IC
29877165_834577,GO:0019750,IC
15631992_856601,GO:0099617,IC
17217411_83810,GO:0090287,IC
22540321_815845,GO:0045275,IC
23622245_43095,GO:1905368,IC
19362000_2541738,GO:0003786,IC
18619947_24705,GO:0021543,IC
24131632_100317029,GO:0060538,IC
10671520_29969,GO:0019080,IC
24682993_851885,GO:0000720,IC
19112494_55978,GO:0030990,IC
17706616_374211,GO:0043676,IC
22012619_51755,GO:0000307,IC
21832193_280653,GO:2000300,IC
24206846_564750,GO:0035976,IC
20399742_170915,GO:0071495,IC
15563542_56188,GO:2000312,IC
16945921_854222,GO:1990563,IC
15111312_239,GO:0043436,IC
16267222_36071,GO:0046665,IC
15885097_24197,GO:0070685,IC
17449810_822402,GO:1903285,IC
19922364_81686,GO:0071478,IC
18048451_4842,GO:0003018,IC
8576037_945235,GO:0016866,IC
12920299_20273,GO:0035641,IC
28059701_851988,GO:0003723,IC
16284117_16147,GO:0007224,IC
19208901_830832,GO:0004672,IC
16244137_838786,GO:0043085,IC
24682993_851885,GO:0006297,IC
19954345_30590,GO:0051302,IC
17765888_30264,GO:0061966,IC
30659109_90355,GO:0050727,IC
23455607_120892,GO:0061742,IC
19216761_64276,GO:0042692,IC
21807901_852104,GO:0045275,IC
19283064_73804,GO:0061983,IC
17660747_6285,GO:0050785,IC
31276587_54888,GO:0140053,IC
18996915_39266,GO:0051340,IC
17169974_175714,GO:0072341,IC
21047779_606496,GO:0044028,IC
18821010_76608,GO:0031625,IC
26414402_9793,GO:0007026,IC
18381890_1642,GO:0051340,IC
21556057_843141,GO:2000905,IC
17784858_945942,GO:0015849,IC
16905600_24816,GO:1903522,IC
18801727_20878,GO:0000226,IC
17217470_827550,GO:0044262,IC
19906994_51053,GO:0036388,IC
23262492_55054,GO:0044248,IC
22526496_824885,GO:0090546,IC
25757472_838510,GO:0043130,IC
17956991_22063,GO:1905747,IC
18376416_6102,GO:0003924,IC
18756269_5898,GO:0030496,IC
14585959_58991,GO:0032098,IC
23508663_836771,GO:0019748,IC
18477568_68678,GO:0044557,IC
22511767_14792,GO:0034369,IC
17726112_74244,GO:0051235,IC
23912123_216049,GO:0021688,IC
19386725_29221,GO:1990839,IC
22955832_856831,GO:0000709,IC
19897731_17524,GO:0071622,IC
16162937_110834,GO:0022848,IC
22072986_93730,GO:0034464,IC
15944273_16163,GO:0016064,IC
22560223_177343,GO:1900407,IC
15358680_58850,GO:0034699,IC
21339297_22022,GO:0009986,IC
19740627_51284,GO:0032755,IC
19339504_816716,GO:1905348,IC
14960569_60377,GO:0072659,IC
14724198_14805,GO:0044299,IC
22171001_821455,GO:0039693,IC
12419823_3569,GO:0004915,IC
19097194_106522,GO:0062010,IC
18684713_20510,GO:0002038,IC
16051175_41848,GO:0051494,IC
19801500_5580,GO:2000377,IC
16271877_172524,GO:0140718,IC
18332441_156117,GO:0061135,IC
17018286_32898,GO:0090630,IC
16980972_8208,GO:0000417,IC
22664871_8600,GO:0140319,IC
12408844_45380,GO:0032969,IC
16678815_16842,GO:0198738,IC
15948952_947105,GO:0006302,IC
18374643_116986,GO:0097202,IC
24021482_368249,GO:0030198,IC
24227843_6868,GO:0046598,IC
20978221_821494,GO:0009513,IC
19008346_429,GO:0048699,IC
26446790_6742,GO:0003887,IC
20724479_66005,GO:0001818,IC
27058248_34708,GO:0034979,IC
16120608_25400,GO:0008022,IC
17130471_58945,GO:0042588,IC
18718758_839143,GO:0009648,IC
27908889_20620,GO:0071839,IC
24356969_7157,GO:1905870,IC
17951538_175895,GO:0061370,IC
15920625_2543110,GO:0070003,IC
17005180_25147,GO:0106033,IC
22323601_819210,GO:0098774,IC
24404184_5873,GO:0140644,IC
16818490_242864,GO:0004622,IC
18723607_853529,GO:0031234,IC
15044461_10908,GO:0016298,IC
28882989_724017,GO:1902856,IC
20394050_85426,GO:0140060,IC
19825828_10758,GO:0000151,IC
27777077_3429,GO:0140374,IC
24603684_37875,GO:0008441,IC
12231629_35742,GO:0031386,IC
24457100_283,GO:0030377,IC
18431253_7042,GO:0042063,IC
23045398_850953,GO:0019866,IC
17620337_20742,GO:0072660,IC
18716757_948384,GO:0015944,IC
16518401_18999,GO:0003677,IC
16527989_25404,GO:0043267,IC
14701824_19,GO:0140582,IC
23464703_832328,GO:0048316,IC
18337562_6352,GO:0070992,IC
12379596_242851,GO:0007606,IC
17804420_41718,GO:0031647,IC
20869947_79072,GO:0098803,IC
20660734_387236,GO:0002244,IC
24338362_9647,GO:1902414,IC
19801658_852757,GO:0030684,IC
21071669_816249,GO:0043680,IC
24704214_100126017,GO:0002237,IC
21145946_178624,GO:0031435,IC
18294959_157753,GO:0005575,IC
19217324_381305,GO:0002822,IC
20889566_3482,GO:0009877,IC
19218514_378746,GO:0048921,IC
22421151_856485,GO:0005656,IC
17951538_175895,GO:0009058,IC
20935638_39435,GO:0099144,IC
16547001_54840,GO:0016514,IC
19948494_851761,GO:0032200,IC
18037275_334035,GO:0043676,IC
15749019_32169,GO:0035800,IC
18438409_17260,GO:0030888,IC
18033301_53612,GO:0006901,IC
22692201_9937,GO:0033699,IC
21081696_834671,GO:0048508,IC
23341447_51554,GO:0140319,IC
26147804_855055,GO:0043939,IC
15893879_289419,GO:0031669,IC
23326474_22627,GO:0048159,IC
29477341_406275,GO:0043676,IC
15882442_55704,GO:0043670,IC
25778398_332,GO:0031146,IC
17600318_3162,GO:0048660,IC
17980165_5310,GO:0060562,IC
16244137_818068,GO:0043085,IC
18331716_31800,GO:0034777,IC
15983044_946893,GO:1901135,IC
19028838_18795,GO:0005654,IC
18586681_24672,GO:0016576,IC
11476574_18503,GO:0035270,IC
25865668_545156,GO:0031637,IC
18482716_266767,GO:0043904,IC
16876790_856004,GO:0033107,IC
17601530_17702,GO:0001701,IC
26026268_19255,GO:0042789,IC
22343409_12632,GO:0045010,IC
22370717_3146,GO:0071848,IC
23878397_47396,GO:1904262,IC
16790478_323473,GO:0048736,IC
25511696_47173,GO:1903219,IC
27796300_83666,GO:0006471,IC
31455787_822389,GO:0055087,IC
18054327_68346,GO:0044284,IC
18383040_6868,GO:0051045,IC
16734659_25522,GO:0099111,IC
14581450_13518,GO:0098930,IC
15283675_1636,GO:0008237,IC
16543145_4170,GO:0097190,IC
21800163_11218,GO:0060293,IC
15870076_25735,GO:0036041,IC
17570670_114447,GO:0090130,IC
20037141_26417,GO:0044092,IC
26183770_100149056,GO:0045778,IC
20176925_42313,GO:0046625,IC
32393636_100503361,GO:0001669,IC
26017478_933,GO:0050861,IC
25454784_38835,GO:0009581,IC
12626358_24835,GO:0042118,IC
27376968_854999,GO:0070717,IC
19553501_20277,GO:1905655,IC
19158382_856409,GO:0032233,IC
23620738_38007,GO:0045476,IC
31807785_828637,GO:0140713,IC
26035871_320502,GO:0042692,IC
12750163_13819,GO:1903708,IC
12832492_25491,GO:0099513,IC
20080635_853096,GO:0071630,IC
16920810_18436,GO:0051928,IC
19174514_947978,GO:1905360,IC
30082715_84068,GO:1903012,IC
28923977_36538,GO:0031532,IC
15302868_11941,GO:0032472,IC
22306653_129563,GO:1990563,IC
22246180_55696,GO:0048026,IC
24203699_117550,GO:1905363,IC
31050647_445568,GO:0097102,IC
16617054_29591,GO:0000237,IC
15901640_18573,GO:0008081,IC
25806539_2540578,GO:0001227,IC
19249209_334375,GO:0007316,IC
23526378_233328,GO:0036005,IC
24793695_83987,GO:0000281,IC
26863025_179620,GO:1902855,IC
23572511_10801,GO:0032391,IC
15483558_277328,GO:0050974,IC
22378785_1450232,GO:0018995,IC
12077341_293621,GO:0046578,IC
17222411_10630,GO:0045785,IC
20813909_821921,GO:0030076,IC
10383414_948378,GO:0051499,IC
19179291_30253,GO:0001708,IC
24811980_404725,GO:0048840,IC
21357619_945508,GO:0051536,IC
16816414_36920,GO:0051327,IC
21232532_1645,GO:0006709,IC
24014029_13555,GO:0071494,IC
21335063_18555,GO:0048666,IC
19563437_824557,GO:0006223,IC
15767459_163590,GO:0005783,IC
19451651_24907,GO:0044853,IC
17124493_12367,GO:2000117,IC
30158707_14645,GO:0006542,IC
12403709_33916,GO:0010060,IC
26711116_52463,GO:0050775,IC
11691998_22318,GO:2000300,IC
18359573_59033,GO:0044298,IC
20303268_32703,GO:0044858,IC
14583438_19701,GO:0008628,IC
12149480_112950,GO:0033066,IC
19946272_27250,GO:1901223,IC
19945382_51132,GO:1900097,IC
12900518_17227,GO:0004175,IC
24271063_29154,GO:0030055,IC
23329048_419070,GO:1905081,IC
19403699_171639,GO:0035882,IC
25993524_195820,GO:0004964,IC
19934022_14462,GO:0033080,IC
18245343_856305,GO:0070716,IC
19016481_29595,GO:0031826,IC
17971454_855201,GO:1901576,IC
25961457_571549,GO:0098846,IC
19841481_854943,GO:1903730,IC
17509525_752014,GO:0051674,IC
30833296_394140,GO:0004152,IC
16033797_34250,GO:0007348,IC
16790685_11636,GO:0097226,IC
17553115_827119,GO:0009521,IC
22311970_80218,GO:0048275,IC
19154718_18128,GO:0045165,IC
18771761_22868,GO:0097002,IC
15315763_20423,GO:0060173,IC
24362026_26259,GO:0046777,IC
24550317_55693,GO:0006974,IC
28977623_947727,GO:0051262,IC
24813850_19766,GO:0060545,IC
17901337_180637,GO:0033563,IC
30862571_81925,GO:0070567,IC
28821399_47137,GO:0042335,IC
22666326_42186,GO:0022412,IC
16702404_21907,GO:0003714,IC
17565389_25126,GO:0002531,IC
19279137_35340,GO:0030588,IC
21429938_2542618,GO:0000793,IC
16926153_855153,GO:1904949,IC
19879147_171980,GO:0007133,IC
12894212_176274,GO:0060293,IC
27552915_83743,GO:0036387,IC
18425126_74355,GO:0060816,IC
15967793_386762,GO:0048703,IC
25826530_40201,GO:0032006,IC
23372168_18717,GO:0090331,IC
20096447_7157,GO:0030330,IC
30634164_406937,GO:0032735,IC
14576052_8029,GO:0015889,IC
21968188_23411,GO:1901982,IC
14679186_194352,GO:0050878,IC
12594207_3929,GO:0070391,IC
23970418_40620,GO:0007219,IC
19339625_363062,GO:0045773,IC
12213678_22762,GO:2000018,IC
16108059_91543,GO:0140546,IC
28389585_816305,GO:0010223,IC
14988728_13637,GO:0046875,IC
17611271_181583,GO:0035178,IC
20624926_32975,GO:0097696,IC
14699580_140618,GO:0050931,IC
19324970_12608,GO:0045599,IC
16966379_856135,GO:0015680,IC
21669198_11345,GO:0071397,IC
24086532_856099,GO:0071921,IC
16434480_25861,GO:0032391,IC
25086033_44233,GO:1903288,IC
17526652_11938,GO:1901982,IC
17341548_24577,GO:0035538,IC
19934224_851676,GO:0036387,IC
16055927_131118,GO:0098687,IC
19470484_43038,GO:1903502,IC
12220514_129831,GO:0007399,IC
16387638_13193,GO:0042603,IC
20153262_58230,GO:0000803,IC
16887820_45683,GO:0060293,IC
20086016_208098,GO:0005921,IC
15843532_16174,GO:0070673,IC
18981471_8379,GO:0032880,IC
24787148_2542606,GO:0032509,IC
25961457_100361376,GO:0098846,IC
16793545_851099,GO:0050000,IC
21907835_228852,GO:0003158,IC
23835476_74568,GO:0097300,IC
23345239_43982,GO:0031644,IC
20626659_824880,GO:0010077,IC
19473982_5728,GO:1990455,IC
15009635_13382,GO:0045333,IC
20226086_252832,GO:0009615,IC
30409884_545030,GO:0001775,IC
14990793_50557,GO:0120036,IC
14981545_7320,GO:2001021,IC
18691964_851994,GO:0010947,IC
24076025_20617,GO:1990011,IC
21153519_234724,GO:0019445,IC
14709553_540,GO:1903135,IC
18550827_814786,GO:0051340,IC
17401695_7042,GO:0043932,IC
18484748_7172,GO:0008168,IC
21364671_37203,GO:0000165,IC
20140910_34009,GO:0048749,IC
19528297_851922,GO:0030061,IC
21156857_836163,GO:0042594,IC
17983804_7153,GO:0140513,IC
23143461_1001,GO:0001894,IC
15870278_1063,GO:0007059,IC
26390151_854249,GO:1901987,IC
18669443_70248,GO:0000240,IC
23942517_321114,GO:0010608,IC
25754930_3965,GO:0032615,IC
12606581_15185,GO:0005819,IC
12576510_25682,GO:0001523,IC
17327273_33721,GO:0120082,IC
12091367_30061,GO:0098706,IC
15469992_23673,GO:0019905,IC
12504082_59067,GO:0019977,IC
20010821_20983,GO:0060627,IC
26915043_208922,GO:0050951,IC
12526793_53569,GO:0051674,IC
26884175_829322,GO:0090644,IC
14980813_24628,GO:0043197,IC
16685466_10202,GO:0005575,IC
20675597_12628,GO:0071456,IC
20505824_650,GO:0050431,IC
30981741_851719,GO:0006891,IC
19339711_11497,GO:0080154,IC
22549958_75828,GO:0140588,IC
23334419_229603,GO:0023051,IC
16627621_853327,GO:0018205,IC
18599505_100006951,GO:0036484,IC
27671227_16451,GO:0046427,IC
15598649_1201,GO:0005764,IC
26405179_229595,GO:0043696,IC
22758933_24786,GO:1900407,IC
20530210_171765,GO:0098804,IC
21515572_12367,GO:0036342,IC
21763308_80987,GO:0070572,IC
17954914_853698,GO:0097660,IC
22528969_110876,GO:0099610,IC
24014547_831892,GO:0031261,IC
21364998_39870,GO:0016811,IC
14569017_361458,GO:0019904,IC
23907461_171104,GO:0099130,IC
25557369_827908,GO:0019750,IC
12444203_293992,GO:0038045,IC
30634164_3603,GO:0035195,IC
26205122_31293,GO:0060184,IC
20547763_233979,GO:0006936,IC
18316616_3066,GO:0044093,IC
14701836_358,GO:0006833,IC
27245865_54749,GO:1904330,IC
21930794_318008,GO:0048106,IC
22184727_4063,GO:0140319,IC
11889465_2182,GO:0016877,IC
21944752_853170,GO:1901661,IC
16227579_852757,GO:0000154,IC
23041629_29495,GO:0050780,IC
15272310_946242,GO:0005579,IC
15623554_406304,GO:0009952,IC
19745168_23171,GO:0014070,IC
26094765_114134,GO:1905368,IC
16117846_820513,GO:0051098,IC
17558397_4609,GO:0008283,IC
17442852_70918,GO:0097722,IC
16251400_855503,GO:0140666,IC
26965621_949,GO:0015850,IC
20042611_854999,GO:0080135,IC
21196525_181663,GO:0072326,IC
20485265_856500,GO:0016507,IC
25678554_55572,GO:0044284,IC
15282614_177374,GO:1990023,IC
16525022_402,GO:0030496,IC
19147652_387140,GO:0043491,IC
24421332_9786,GO:1905556,IC
20739610_829919,GO:1905622,IC
17694070_4683,GO:0006468,IC
16690745_227631,GO:0008585,IC
23111152_30277,GO:0007346,IC
25352599_8620422,GO:0046821,IC
19648179_9811,GO:0070992,IC
26607202_5175,GO:0045216,IC
26152302_40543,GO:0140053,IC
21799874_562018,GO:0090497,IC
27443603_837332,GO:0080177,IC
24722330_18133,GO:0032102,IC
24385580_22350,GO:0035335,IC
11751847_104346,GO:1901318,IC
11706002_25587,GO:1904705,IC
23383507_851289,GO:0036350,IC
19158391_179838,GO:0006869,IC
26617808_6868,GO:0003730,IC
20375058_66712,GO:0002077,IC
19936226_7225,GO:0015267,IC
27836963_43162,GO:0038127,IC
15728580_853475,GO:0016859,IC
16543361_29947,GO:0003886,IC
14665621_2549,GO:0070849,IC
20624795_25404,GO:1901586,IC
32404436_56649,GO:0140522,IC
19726636_351,GO:0099174,IC
18650934_828151,GO:0140513,IC
25533531_100522394,GO:0019013,IC
16780995_64566,GO:0001775,IC
21115725_18481,GO:0048675,IC
26588485_33671,GO:0071108,IC
15674324_171071,GO:0050731,IC
26996892_855809,GO:1902341,IC
19099751_81686,GO:0071300,IC
20663849_818911,GO:0009553,IC
16704982_813771,GO:0000938,IC
15623435_29201,GO:0030307,IC
22698525_103988,GO:0033132,IC
19571884_3670,GO:0001709,IC
19849666_6247,GO:0051259,IC
22110680_2828,GO:0090733,IC
18650382_15289,GO:0070379,IC
3027045_947882,GO:0008237,IC
19661431_36110,GO:0004521,IC
25413347_8673992,GO:0030117,IC
19028678_25522,GO:0070849,IC
16934801_7490,GO:0000381,IC
16880269_416362,GO:0005884,IC
19922411_5795,GO:1902532,IC
26884175_817056,GO:0090644,IC
23770133_8932,GO:1903231,IC
15052653_63849,GO:0030279,IC
28645917_3015,GO:0042393,IC
15908193_53867,GO:0001953,IC
30239614_83434,GO:0001534,IC
19883627_387157,GO:0023051,IC
21284755_828986,GO:1990055,IC
15621533_30481,GO:0045647,IC
23746352_75387,GO:0050080,IC
15345741_329872,GO:0098639,IC
14990793_50557,GO:0048666,IC
26166810_406904,GO:1904705,IC
27354378_19325,GO:0032527,IC
17542652_851897,GO:1902576,IC
26996892_853623,GO:0015791,IC
24586048_406959,GO:0019835,IC
15848163_837808,GO:0009536,IC
15448137_2539207,GO:0000978,IC
18931364_64625,GO:0006915,IC
22354997_39103,GO:0005701,IC
15102707_20681,GO:0000978,IC
18829440_948710,GO:0006305,IC
22269069_837949,GO:0043751,IC
22873486_826799,GO:0090066,IC
16023995_291103,GO:0090692,IC
17542652_851897,GO:0006275,IC
20659277_835570,GO:0009537,IC
15689559_11820,GO:0030900,IC
19081075_38491,GO:1905126,IC
28803808_2821,GO:0016861,IC
16769066_313929,GO:0007617,IC
19793887_17128,GO:0048863,IC
18787040_22174,GO:0060209,IC
17526652_11938,GO:0051117,IC
18557834_828239,GO:0009724,IC
16001968_183715,GO:0007195,IC
11934862_37973,GO:0072004,IC
31604822_851908,GO:0045014,IC
23100250_11151,GO:0017022,IC
17018023_25187,GO:0045914,IC
21135508_1674,GO:0070584,IC
24451263_855945,GO:0000399,IC
12032157_24242,GO:0120152,IC
22749911_54984,GO:0034502,IC
28554770_42816,GO:0005634,IC
17443350_856012,GO:0000027,IC
8816748_5538,GO:1901575,IC
20807433_42560,GO:1990796,IC
23515472_828263,GO:0090628,IC
23341447_51554,GO:0030139,IC
16878137_493809,GO:0050977,IC
18033301_9685,GO:0006901,IC
23918939_36791,GO:0005575,IC
30026585_209011,GO:0001228,IC
15314155_8237,GO:0002020,IC
24947517_3361511,GO:0030131,IC
19390056_3569,GO:1902895,IC
30686508_84071,GO:0097540,IC
21957071_72393,GO:0021692,IC
